fare_id,price,currency_type,payment_method,transfers
64-08,10.75,CAD,1,
64-09,10.80,CAD,1,
64-11,12.85,CAD,1,
64-12,13.75,CAD,1,
64-13,14.50,CAD,1,
64-14,15.25,CAD,1,
64-15,16.10,CAD,1,
64-16,16.55,CAD,1,
64-17,17.05,CAD,1,
64-18,17.50,CAD,1,
64-19,8.35,CAD,1,
64-20,12.85,CAD,1,
64-21,12.75,CAD,1,
64-22,12.80,CAD,1,
64-23,13.10,CAD,1,
64-24,14.95,CAD,1,
64-26,19.50,CAD,1,
64-27,20.65,CAD,1,
64-28,17.45,CAD,1,
64-29,19.35,CAD,1,
64-30,22.45,CAD,1,
64-31,11.60,CAD,1,
64-32,12.65,CAD,1,
64-33,13.65,CAD,1,
64-34,14.50,CAD,1,
64-35,15.35,CAD,1,
64-37,16.80,CAD,1,
64-38,17.85,CAD,1,
64-39,18.50,CAD,1,
64-41,14.90,CAD,1,
64-42,16.15,CAD,1,
64-43,16.65,CAD,1,
64-44,5.30,CAD,1,
64-45,5.30,CAD,1,
64-46,7.15,CAD,1,
64-51,15.15,CAD,1,
64-52,16.10,CAD,1,
64-53,17.45,CAD,1,
64-54,18.60,CAD,1,
64-55,11.40,CAD,1,
64-56,13.55,CAD,1,
64-57,14.50,CAD,1,
64-58,14.85,CAD,1,
64-60,7.80,CAD,1,
64-61,7.70,CAD,1,
64-62,6.30,CAD,1,
64-63,5.30,CAD,1,
64-64,5.30,CAD,1,
64-65,5.30,CAD,1,
64-66,7.15,CAD,1,
64-67,8.00,CAD,1,
64-68,8.95,CAD,1,
64-69,9.85,CAD,1,
64-70,13.85,CAD,1,
64-71,14.05,CAD,1,
64-72,14.20,CAD,1,
64-73,14.70,CAD,1,
64-74,15.55,CAD,1,
64-75,16.45,CAD,1,
64-76,17.05,CAD,1,
64-77,9.25,CAD,1,
64-80,17.50,CAD,1,
64-81,18.70,CAD,1,
64-82,19.35,CAD,1,
64-83,21.55,CAD,1,
64-84,23.45,CAD,1,
64-85,21.35,CAD,1,
64-86,11.55,CAD,1,
64-87,12.15,CAD,1,
64-88,13.55,CAD,1,
64-89,10.75,CAD,1,
64-90,10.80,CAD,1,
64-91,12.75,CAD,1,
64-92,13.35,CAD,1,
64-93,14.05,CAD,1,
64-94,14.75,CAD,1,
64-95,15.25,CAD,1,
64-96,15.75,CAD,1,
64-97,16.65,CAD,1,
65-01,10.90,CAD,1,
65-02,10.90,CAD,1,
65-03,11.70,CAD,1,
65-04,10.90,CAD,1,
65-05,9.80,CAD,1,
65-06,11.80,CAD,1,
65-07,10.65,CAD,1,
65-08,11.70,CAD,1,
65-09,11.75,CAD,1,
65-11,14.05,CAD,1,
65-12,14.75,CAD,1,
65-13,15.50,CAD,1,
65-14,16.25,CAD,1,
65-15,17.10,CAD,1,
65-16,17.55,CAD,1,
65-17,18.05,CAD,1,
65-18,18.50,CAD,1,
65-19,9.80,CAD,1,
65-20,14.05,CAD,1,
65-21,13.75,CAD,1,
65-22,13.80,CAD,1,
65-23,14.10,CAD,1,
65-24,15.95,CAD,1,
65-26,20.50,CAD,1,
65-27,21.65,CAD,1,
65-28,18.45,CAD,1,
65-29,20.35,CAD,1,
65-30,23.50,CAD,1,
65-31,12.60,CAD,1,
65-32,13.65,CAD,1,
65-33,14.65,CAD,1,
65-34,15.50,CAD,1,
65-35,16.35,CAD,1,
65-37,17.80,CAD,1,
65-38,18.85,CAD,1,
65-39,19.50,CAD,1,
65-41,15.90,CAD,1,
65-42,17.15,CAD,1,
65-43,17.65,CAD,1,
65-44,5.30,CAD,1,
65-45,7.70,CAD,1,
65-46,9.05,CAD,1,
65-51,16.15,CAD,1,
65-52,17.10,CAD,1,
65-53,18.45,CAD,1,
65-54,19.60,CAD,1,
65-55,12.90,CAD,1,
65-56,14.55,CAD,1,
65-57,15.50,CAD,1,
65-58,15.85,CAD,1,
65-60,8.95,CAD,1,
65-61,8.65,CAD,1,
65-62,7.70,CAD,1,
65-63,6.50,CAD,1,
65-64,5.30,CAD,1,
65-65,5.30,CAD,1,
65-66,6.60,CAD,1,
65-67,7.20,CAD,1,
65-68,8.40,CAD,1,
65-69,9.00,CAD,1,
65-70,14.85,CAD,1,
65-71,15.05,CAD,1,
65-72,15.20,CAD,1,
65-73,15.70,CAD,1,
65-74,16.55,CAD,1,
65-75,17.45,CAD,1,
65-76,18.05,CAD,1,
65-77,10.65,CAD,1,
65-80,18.50,CAD,1,
65-81,19.70,CAD,1,
65-82,20.40,CAD,1,
65-83,22.55,CAD,1,
65-84,24.45,CAD,1,
65-85,22.35,CAD,1,
65-86,12.60,CAD,1,
65-87,13.25,CAD,1,
65-88,14.60,CAD,1,
65-89,11.70,CAD,1,
65-90,11.75,CAD,1,
65-91,13.75,CAD,1,
65-92,14.35,CAD,1,
65-93,15.05,CAD,1,
65-94,15.75,CAD,1,
65-95,16.25,CAD,1,
65-96,16.75,CAD,1,
65-97,17.65,CAD,1,
66-01,12.10,CAD,1,
66-02,12.10,CAD,1,
66-03,12.90,CAD,1,
66-04,12.10,CAD,1,
66-05,11.00,CAD,1,
66-06,13.05,CAD,1,
66-07,11.85,CAD,1,
66-08,12.90,CAD,1,
66-09,12.95,CAD,1,
66-11,15.25,CAD,1,
66-12,15.95,CAD,1,
66-13,16.70,CAD,1,
66-14,17.45,CAD,1,
66-15,18.30,CAD,1,
66-16,18.70,CAD,1,
66-17,19.25,CAD,1,
66-18,19.70,CAD,1,
66-19,11.00,CAD,1,
66-20,15.25,CAD,1,
66-21,14.95,CAD,1,
66-22,15.00,CAD,1,
66-23,15.30,CAD,1,
66-24,17.15,CAD,1,
66-26,21.70,CAD,1,
66-27,22.85,CAD,1,
66-28,19.65,CAD,1,
66-29,21.55,CAD,1,
66-30,24.70,CAD,1,
66-31,13.80,CAD,1,
66-32,14.85,CAD,1,
66-33,15.85,CAD,1,
66-34,16.70,CAD,1,
66-35,17.55,CAD,1,
66-37,19.00,CAD,1,
66-38,20.05,CAD,1,
66-39,20.70,CAD,1,
66-41,17.10,CAD,1,
66-42,18.35,CAD,1,
66-43,18.85,CAD,1,
66-44,6.85,CAD,1,
66-45,9.05,CAD,1,
66-46,10.60,CAD,1,
66-51,17.35,CAD,1,
66-52,18.30,CAD,1,
66-53,19.65,CAD,1,
66-54,20.80,CAD,1,
66-55,14.10,CAD,1,
66-56,15.75,CAD,1,
66-57,16.70,CAD,1,
66-58,17.05,CAD,1,
66-60,10.55,CAD,1,
66-61,10.25,CAD,1,
66-62,9.05,CAD,1,
66-63,8.10,CAD,1,
66-64,7.15,CAD,1,
66-65,6.60,CAD,1,
66-66,5.30,CAD,1,
66-67,6.10,CAD,1,
66-68,6.80,CAD,1,
66-69,7.90,CAD,1,
66-70,16.05,CAD,1,
66-71,16.25,CAD,1,
66-72,16.40,CAD,1,
66-73,16.90,CAD,1,
66-74,17.75,CAD,1,
66-75,18.65,CAD,1,
66-76,19.25,CAD,1,
66-77,11.85,CAD,1,
66-80,19.70,CAD,1,
66-81,20.95,CAD,1,
66-82,21.60,CAD,1,
66-83,23.80,CAD,1,
66-84,25.70,CAD,1,
66-85,23.55,CAD,1,
66-86,13.85,CAD,1,
66-87,14.50,CAD,1,
66-88,15.85,CAD,1,
66-89,12.90,CAD,1,
66-90,12.95,CAD,1,
66-91,14.95,CAD,1,
66-92,15.55,CAD,1,
66-93,16.25,CAD,1,
66-94,16.95,CAD,1,
66-95,17.45,CAD,1,
66-96,17.95,CAD,1,
66-97,18.85,CAD,1,
67-01,12.70,CAD,1,
67-02,12.70,CAD,1,
67-03,13.45,CAD,1,
67-04,12.70,CAD,1,
67-05,11.60,CAD,1,
67-06,13.60,CAD,1,
67-07,12.40,CAD,1,
67-08,13.45,CAD,1,
67-09,13.50,CAD,1,
67-11,15.85,CAD,1,
67-12,16.55,CAD,1,
67-13,17.30,CAD,1,
67-14,18.05,CAD,1,
67-15,18.90,CAD,1,
67-16,19.20,CAD,1,
67-17,19.85,CAD,1,
67-18,20.30,CAD,1,
67-19,11.60,CAD,1,
67-20,15.85,CAD,1,
67-21,15.55,CAD,1,
67-22,15.60,CAD,1,
67-23,15.90,CAD,1,
67-24,17.75,CAD,1,
67-26,22.30,CAD,1,
67-27,23.40,CAD,1,
67-28,20.20,CAD,1,
67-29,22.10,CAD,1,
67-30,25.25,CAD,1,
67-31,14.40,CAD,1,
67-32,15.45,CAD,1,
67-33,16.45,CAD,1,
67-34,17.30,CAD,1,
67-35,18.15,CAD,1,
67-37,19.60,CAD,1,
67-38,20.65,CAD,1,
67-39,21.30,CAD,1,
67-41,17.70,CAD,1,
67-42,18.95,CAD,1,
67-43,19.45,CAD,1,
67-44,7.80,CAD,1,
67-45,9.95,CAD,1,
67-46,11.15,CAD,1,
67-51,17.95,CAD,1,
67-52,18.90,CAD,1,
67-53,20.25,CAD,1,
67-54,21.40,CAD,1,
67-55,14.65,CAD,1,
67-56,16.35,CAD,1,
67-57,17.30,CAD,1,
67-58,17.65,CAD,1,
67-60,11.20,CAD,1,
67-61,10.80,CAD,1,
67-62,9.95,CAD,1,
67-63,8.65,CAD,1,
67-64,8.00,CAD,1,
67-65,7.20,CAD,1,
67-66,6.10,CAD,1,
67-67,5.30,CAD,1,
67-68,5.30,CAD,1,
67-69,6.30,CAD,1,
67-70,16.65,CAD,1,
67-71,16.85,CAD,1,
67-72,17.00,CAD,1,
67-73,17.50,CAD,1,
67-74,18.35,CAD,1,
67-75,19.25,CAD,1,
67-76,19.85,CAD,1,
67-77,12.40,CAD,1,
67-80,20.30,CAD,1,
67-81,21.50,CAD,1,
67-82,22.15,CAD,1,
67-83,24.35,CAD,1,
67-84,26.25,CAD,1,
67-85,24.15,CAD,1,
67-86,14.50,CAD,1,
67-87,15.15,CAD,1,
67-88,16.50,CAD,1,
67-89,13.45,CAD,1,
67-90,13.50,CAD,1,
67-91,15.55,CAD,1,
67-92,16.15,CAD,1,
67-93,16.85,CAD,1,
67-94,17.55,CAD,1,
67-95,18.05,CAD,1,
67-96,18.55,CAD,1,
67-97,19.45,CAD,1,
68-01,13.55,CAD,1,
68-02,13.55,CAD,1,
68-03,14.30,CAD,1,
68-04,13.55,CAD,1,
68-05,12.45,CAD,1,
68-06,14.45,CAD,1,
68-07,13.25,CAD,1,
68-08,14.30,CAD,1,
68-09,14.65,CAD,1,
68-11,16.70,CAD,1,
68-12,17.40,CAD,1,
68-13,18.15,CAD,1,
68-14,18.90,CAD,1,
68-15,19.75,CAD,1,
68-16,20.05,CAD,1,
68-17,20.70,CAD,1,
68-18,21.15,CAD,1,
68-19,12.45,CAD,1,
68-20,16.70,CAD,1,
68-21,16.40,CAD,1,
68-22,16.45,CAD,1,
68-23,16.75,CAD,1,
68-24,18.60,CAD,1,
68-26,23.15,CAD,1,
68-27,24.30,CAD,1,
68-28,21.05,CAD,1,
68-29,22.95,CAD,1,
68-30,26.10,CAD,1,
68-31,15.25,CAD,1,
68-32,16.30,CAD,1,
68-33,17.30,CAD,1,
68-34,18.15,CAD,1,
68-35,19.00,CAD,1,
68-37,20.45,CAD,1,
68-38,21.50,CAD,1,
68-39,22.15,CAD,1,
68-41,18.55,CAD,1,
68-42,19.80,CAD,1,
68-43,20.30,CAD,1,
68-44,8.65,CAD,1,
68-45,10.80,CAD,1,
68-46,12.00,CAD,1,
68-51,18.80,CAD,1,
68-52,19.75,CAD,1,
68-53,21.10,CAD,1,
68-54,22.25,CAD,1,
68-55,15.50,CAD,1,
68-56,17.20,CAD,1,
68-57,18.15,CAD,1,
68-58,18.50,CAD,1,
68-60,12.05,CAD,1,
68-61,11.60,CAD,1,
68-62,10.80,CAD,1,
68-63,9.95,CAD,1,
68-64,8.95,CAD,1,
68-65,8.40,CAD,1,
68-66,6.80,CAD,1,
68-67,5.30,CAD,1,
68-68,5.30,CAD,1,
68-69,5.30,CAD,1,
68-70,17.50,CAD,1,
68-71,17.70,CAD,1,
68-72,17.85,CAD,1,
68-73,18.35,CAD,1,
68-74,19.20,CAD,1,
68-75,20.10,CAD,1,
68-76,20.70,CAD,1,
68-77,13.25,CAD,1,
68-80,21.15,CAD,1,
68-81,22.35,CAD,1,
68-82,23.00,CAD,1,
68-83,25.20,CAD,1,
68-84,27.10,CAD,1,
68-85,25.00,CAD,1,
68-86,15.35,CAD,1,
68-87,15.95,CAD,1,
68-88,17.35,CAD,1,
68-89,14.30,CAD,1,
68-90,14.65,CAD,1,
68-91,16.40,CAD,1,
68-92,17.00,CAD,1,
68-93,17.70,CAD,1,
68-94,18.40,CAD,1,
68-95,18.90,CAD,1,
68-96,19.40,CAD,1,
68-97,20.30,CAD,1,
69-01,14.05,CAD,1,
69-02,14.05,CAD,1,
69-03,14.85,CAD,1,
69-04,14.05,CAD,1,
69-05,12.95,CAD,1,
69-06,14.95,CAD,1,
69-07,13.80,CAD,1,
69-08,14.85,CAD,1,
69-09,14.90,CAD,1,
69-11,17.20,CAD,1,
69-12,17.90,CAD,1,
69-13,18.65,CAD,1,
69-14,19.40,CAD,1,
69-15,20.25,CAD,1,
69-16,20.55,CAD,1,
69-17,21.20,CAD,1,
69-18,21.65,CAD,1,
69-19,12.95,CAD,1,
69-20,17.20,CAD,1,
69-21,16.90,CAD,1,
69-22,16.95,CAD,1,
69-23,17.25,CAD,1,
69-24,19.10,CAD,1,
69-26,23.65,CAD,1,
69-27,24.80,CAD,1,
69-28,21.60,CAD,1,
69-29,23.50,CAD,1,
69-30,26.65,CAD,1,
69-31,15.75,CAD,1,
69-32,16.80,CAD,1,
69-33,17.80,CAD,1,
69-34,18.65,CAD,1,
69-35,19.50,CAD,1,
69-37,20.95,CAD,1,
69-38,22.00,CAD,1,
69-39,22.65,CAD,1,
69-41,19.05,CAD,1,
69-42,20.30,CAD,1,
69-43,20.80,CAD,1,
69-44,9.65,CAD,1,
69-45,11.30,CAD,1,
69-46,12.55,CAD,1,
69-51,19.30,CAD,1,
69-52,20.25,CAD,1,
69-53,21.60,CAD,1,
69-54,22.75,CAD,1,
69-55,16.05,CAD,1,
69-56,17.70,CAD,1,
69-57,18.65,CAD,1,
69-58,19.00,CAD,1,
69-60,12.60,CAD,1,
69-61,12.10,CAD,1,
69-62,11.35,CAD,1,
69-63,10.50,CAD,1,
69-64,9.85,CAD,1,
69-65,9.00,CAD,1,
69-66,7.90,CAD,1,
69-67,6.30,CAD,1,
69-68,5.30,CAD,1,
69-69,5.30,CAD,1,
69-70,18.00,CAD,1,
69-71,18.20,CAD,1,
69-72,18.35,CAD,1,
69-73,18.85,CAD,1,
69-74,19.70,CAD,1,
69-75,20.60,CAD,1,
69-76,21.20,CAD,1,
69-77,13.80,CAD,1,
69-80,21.65,CAD,1,
69-81,22.90,CAD,1,
69-82,23.55,CAD,1,
69-83,25.75,CAD,1,
69-84,27.65,CAD,1,
69-85,25.50,CAD,1,
69-86,15.90,CAD,1,
69-87,16.55,CAD,1,
69-88,17.90,CAD,1,
69-89,14.85,CAD,1,
69-90,14.90,CAD,1,
69-91,16.90,CAD,1,
69-92,17.50,CAD,1,
69-93,18.20,CAD,1,
69-94,18.90,CAD,1,
69-95,19.40,CAD,1,
69-96,19.90,CAD,1,
69-97,20.80,CAD,1,
70-01,8.00,CAD,1,
70-02,8.00,CAD,1,
70-03,10.85,CAD,1,
70-04,10.90,CAD,1,
70-05,10.90,CAD,1,
70-06,7.65,CAD,1,
70-07,5.60,CAD,1,
70-08,11.60,CAD,1,
70-09,11.65,CAD,1,
70-11,11.60,CAD,1,
70-12,12.30,CAD,1,
70-13,13.05,CAD,1,
70-14,13.80,CAD,1,
70-15,14.65,CAD,1,
70-16,14.85,CAD,1,
70-17,15.60,CAD,1,
70-18,16.05,CAD,1,
70-19,10.90,CAD,1,
70-20,11.60,CAD,1,
70-21,13.15,CAD,1,
70-22,13.50,CAD,1,
70-23,13.80,CAD,1,
70-24,14.80,CAD,1,
70-26,19.30,CAD,1,
70-27,20.45,CAD,1,
70-28,17.30,CAD,1,
70-29,19.20,CAD,1,
70-30,22.35,CAD,1,
70-31,12.10,CAD,1,
70-32,12.90,CAD,1,
70-33,13.45,CAD,1,
70-34,14.25,CAD,1,
70-35,15.05,CAD,1,
70-37,16.55,CAD,1,
70-38,17.55,CAD,1,
70-39,18.25,CAD,1,
70-41,14.50,CAD,1,
70-42,15.75,CAD,1,
70-43,16.20,CAD,1,
70-44,14.10,CAD,1,
70-45,14.85,CAD,1,
70-46,16.05,CAD,1,
70-51,14.90,CAD,1,
70-52,15.85,CAD,1,
70-53,17.20,CAD,1,
70-54,18.30,CAD,1,
70-55,19.45,CAD,1,
70-56,11.95,CAD,1,
70-57,12.90,CAD,1,
70-58,13.25,CAD,1,
70-60,11.90,CAD,1,
70-61,12.00,CAD,1,
70-62,12.70,CAD,1,
70-63,13.35,CAD,1,
70-64,13.85,CAD,1,
70-65,14.85,CAD,1,
70-66,16.05,CAD,1,
70-67,16.65,CAD,1,
70-68,17.50,CAD,1,
70-69,18.00,CAD,1,
70-70,5.30,CAD,1,
70-71,5.30,CAD,1,
70-72,5.30,CAD,1,
70-73,5.30,CAD,1,
70-74,6.60,CAD,1,
70-75,7.25,CAD,1,
70-76,8.25,CAD,1,
70-77,5.60,CAD,1,
70-80,16.05,CAD,1,
70-81,17.25,CAD,1,
70-82,17.95,CAD,1,
70-83,20.10,CAD,1,
70-84,22.00,CAD,1,
70-85,19.90,CAD,1,
70-86,7.90,CAD,1,
70-87,8.70,CAD,1,
70-88,10.10,CAD,1,
70-89,6.70,CAD,1,
70-90,6.90,CAD,1,
70-91,12.60,CAD,1,
70-92,13.25,CAD,1,
70-93,13.95,CAD,1,
70-94,14.65,CAD,1,
70-95,15.15,CAD,1,
70-96,15.65,CAD,1,
70-97,16.40,CAD,1,
71-01,8.20,CAD,1,
71-02,8.20,CAD,1,
71-03,11.05,CAD,1,
71-04,11.10,CAD,1,
71-05,11.10,CAD,1,
71-06,7.85,CAD,1,
71-07,6.10,CAD,1,
71-08,11.80,CAD,1,
71-09,11.85,CAD,1,
71-11,11.80,CAD,1,
71-12,12.50,CAD,1,
71-13,13.00,CAD,1,
71-14,13.50,CAD,1,
71-15,14.30,CAD,1,
71-16,14.55,CAD,1,
71-17,15.30,CAD,1,
71-18,15.75,CAD,1,
71-19,5.30,CAD,1,
71-20,11.80,CAD,1,
71-21,13.35,CAD,1,
71-22,13.70,CAD,1,
71-23,14.00,CAD,1,
71-24,15.00,CAD,1,
71-26,19.50,CAD,1,
71-27,20.65,CAD,1,
71-28,13.30,CAD,1,
71-29,15.20,CAD,1,
71-30,18.35,CAD,1,
71-31,12.30,CAD,1,
71-32,11.50,CAD,1,
71-33,13.65,CAD,1,
71-34,14.45,CAD,1,
71-35,15.25,CAD,1,
71-37,16.75,CAD,1,
71-38,17.75,CAD,1,
71-39,18.45,CAD,1,
71-41,14.70,CAD,1,
71-42,15.95,CAD,1,
71-43,16.40,CAD,1,
71-44,14.30,CAD,1,
71-45,15.05,CAD,1,
71-46,16.25,CAD,1,
71-51,8.45,CAD,1,
71-52,16.05,CAD,1,
71-53,17.40,CAD,1,
71-54,18.50,CAD,1,
71-55,19.65,CAD,1,
71-56,12.15,CAD,1,
71-57,13.10,CAD,1,
71-58,13.45,CAD,1,
71-60,5.30,CAD,1,
71-61,12.20,CAD,1,
71-62,12.90,CAD,1,
71-63,13.55,CAD,1,
71-64,14.05,CAD,1,
71-65,15.05,CAD,1,
71-66,16.25,CAD,1,
71-67,16.85,CAD,1,
71-68,17.70,CAD,1,
71-69,18.20,CAD,1,
71-70,5.30,CAD,1,
71-71,5.30,CAD,1,
71-72,5.30,CAD,1,
71-73,5.30,CAD,1,
71-74,6.45,CAD,1,
71-75,6.90,CAD,1,
71-76,7.95,CAD,1,
71-77,6.10,CAD,1,
71-80,15.75,CAD,1,
71-81,17.50,CAD,1,
71-82,18.15,CAD,1,
71-83,20.35,CAD,1,
71-84,22.25,CAD,1,
71-85,19.60,CAD,1,
71-86,7.05,CAD,1,
71-87,8.20,CAD,1,
71-88,9.25,CAD,1,
71-89,6.20,CAD,1,
71-90,6.40,CAD,1,
71-91,7.25,CAD,1,
71-92,8.30,CAD,1,
71-93,9.05,CAD,1,
71-94,9.25,CAD,1,
71-95,10.15,CAD,1,
71-96,10.65,CAD,1,
71-97,11.70,CAD,1,
72-01,8.35,CAD,1,
72-02,8.35,CAD,1,
72-03,11.20,CAD,1,
72-04,11.25,CAD,1,
72-05,11.25,CAD,1,
72-06,8.00,CAD,1,
72-07,6.10,CAD,1,
72-08,11.95,CAD,1,
72-09,12.00,CAD,1,
72-11,11.95,CAD,1,
72-12,12.65,CAD,1,
72-13,13.40,CAD,1,
72-14,14.15,CAD,1,
72-15,15.00,CAD,1,
72-16,15.20,CAD,1,
72-17,15.95,CAD,1,
72-18,16.40,CAD,1,
72-19,5.30,CAD,1,
72-20,11.95,CAD,1,
72-21,13.50,CAD,1,
72-22,13.85,CAD,1,
72-23,14.15,CAD,1,
72-24,15.15,CAD,1,
72-26,19.65,CAD,1,
72-27,20.80,CAD,1,
72-28,17.65,CAD,1,
72-29,19.55,CAD,1,
72-30,22.70,CAD,1,
72-31,12.45,CAD,1,
72-32,13.25,CAD,1,
72-33,13.80,CAD,1,
72-34,14.60,CAD,1,
72-35,15.40,CAD,1,
72-37,16.90,CAD,1,
72-38,17.90,CAD,1,
72-39,18.60,CAD,1,
72-41,14.85,CAD,1,
72-42,16.10,CAD,1,
72-43,16.55,CAD,1,
72-44,14.45,CAD,1,
72-45,15.20,CAD,1,
72-46,16.40,CAD,1,
72-51,15.25,CAD,1,
72-52,16.20,CAD,1,
72-53,17.55,CAD,1,
72-54,18.65,CAD,1,
72-55,19.80,CAD,1,
72-56,12.30,CAD,1,
72-57,13.25,CAD,1,
72-58,13.60,CAD,1,
72-60,5.30,CAD,1,
72-61,12.35,CAD,1,
72-62,13.05,CAD,1,
72-63,13.70,CAD,1,
72-64,14.20,CAD,1,
72-65,15.20,CAD,1,
72-66,16.40,CAD,1,
72-67,17.00,CAD,1,
72-68,17.85,CAD,1,
72-69,18.35,CAD,1,
72-70,5.30,CAD,1,
72-71,5.30,CAD,1,
72-72,5.30,CAD,1,
72-73,5.30,CAD,1,
72-74,6.40,CAD,1,
72-75,6.65,CAD,1,
72-76,7.75,CAD,1,
72-77,6.25,CAD,1,
72-80,16.40,CAD,1,
72-81,17.60,CAD,1,
72-82,18.30,CAD,1,
72-83,20.45,CAD,1,
72-84,22.35,CAD,1,
72-85,20.25,CAD,1,
72-86,7.70,CAD,1,
72-87,8.95,CAD,1,
72-88,9.95,CAD,1,
72-89,6.55,CAD,1,
72-90,6.75,CAD,1,
72-91,12.95,CAD,1,
72-92,13.60,CAD,1,
72-93,14.30,CAD,1,
72-94,15.00,CAD,1,
72-95,15.50,CAD,1,
72-96,16.00,CAD,1,
72-97,16.75,CAD,1,
73-01,8.95,CAD,1,
73-02,8.95,CAD,1,
73-03,11.70,CAD,1,
73-04,11.75,CAD,1,
73-05,11.75,CAD,1,
73-06,8.50,CAD,1,
73-07,6.75,CAD,1,
73-08,12.45,CAD,1,
73-09,12.50,CAD,1,
73-11,12.45,CAD,1,
73-12,13.15,CAD,1,
73-13,13.90,CAD,1,
73-14,14.65,CAD,1,
73-15,15.50,CAD,1,
73-16,15.70,CAD,1,
73-17,16.45,CAD,1,
73-18,16.90,CAD,1,
73-19,6.35,CAD,1,
73-20,12.45,CAD,1,
73-21,14.00,CAD,1,
73-22,14.35,CAD,1,
73-23,14.65,CAD,1,
73-24,15.65,CAD,1,
73-26,20.20,CAD,1,
73-27,21.30,CAD,1,
73-28,18.20,CAD,1,
73-29,20.10,CAD,1,
73-30,23.20,CAD,1,
73-31,12.95,CAD,1,
73-32,13.75,CAD,1,
73-33,14.30,CAD,1,
73-34,15.10,CAD,1,
73-35,15.90,CAD,1,
73-37,17.40,CAD,1,
73-38,18.40,CAD,1,
73-39,19.10,CAD,1,
73-41,15.35,CAD,1,
73-42,16.60,CAD,1,
73-43,17.05,CAD,1,
73-44,14.95,CAD,1,
73-45,15.70,CAD,1,
73-46,16.90,CAD,1,
73-51,15.75,CAD,1,
73-52,16.70,CAD,1,
73-53,18.05,CAD,1,
73-54,19.15,CAD,1,
73-55,20.30,CAD,1,
73-56,12.80,CAD,1,
73-57,13.75,CAD,1,
73-58,14.10,CAD,1,
73-60,6.35,CAD,1,
73-61,12.85,CAD,1,
73-62,13.55,CAD,1,
73-63,14.20,CAD,1,
73-64,14.70,CAD,1,
73-65,15.70,CAD,1,
73-66,16.90,CAD,1,
73-67,17.50,CAD,1,
73-68,18.35,CAD,1,
73-69,18.85,CAD,1,
73-70,5.30,CAD,1,
73-71,5.30,CAD,1,
73-72,5.30,CAD,1,
73-73,5.30,CAD,1,
73-74,5.30,CAD,1,
73-75,6.55,CAD,1,
73-76,7.25,CAD,1,
73-77,6.75,CAD,1,
73-80,16.90,CAD,1,
73-81,18.15,CAD,1,
73-82,18.80,CAD,1,
73-83,21.00,CAD,1,
73-84,22.90,CAD,1,
73-85,20.75,CAD,1,
73-86,8.25,CAD,1,
73-87,9.80,CAD,1,
73-88,10.45,CAD,1,
73-89,7.15,CAD,1,
73-90,7.70,CAD,1,
73-91,13.45,CAD,1,
73-92,14.10,CAD,1,
73-93,14.80,CAD,1,
73-94,15.50,CAD,1,
73-95,16.00,CAD,1,
73-96,16.50,CAD,1,
73-97,17.25,CAD,1,
74-01,10.15,CAD,1,
74-02,10.15,CAD,1,
74-03,12.55,CAD,1,
74-04,12.60,CAD,1,
74-05,12.60,CAD,1,
74-06,9.80,CAD,1,
74-07,8.05,CAD,1,
74-08,13.30,CAD,1,
74-09,13.35,CAD,1,
74-11,13.30,CAD,1,
74-12,14.00,CAD,1,
74-13,14.75,CAD,1,
74-14,15.50,CAD,1,
74-15,16.35,CAD,1,
74-16,16.55,CAD,1,
74-17,17.30,CAD,1,
74-18,17.75,CAD,1,
74-19,8.65,CAD,1,
74-20,13.30,CAD,1,
74-21,14.85,CAD,1,
74-22,15.20,CAD,1,
74-23,15.50,CAD,1,
74-24,16.50,CAD,1,
74-26,21.00,CAD,1,
74-27,22.15,CAD,1,
74-28,19.05,CAD,1,
74-29,20.95,CAD,1,
74-30,24.05,CAD,1,
74-31,13.80,CAD,1,
74-32,14.60,CAD,1,
74-33,15.15,CAD,1,
74-34,15.95,CAD,1,
74-35,16.75,CAD,1,
74-37,18.25,CAD,1,
74-38,19.25,CAD,1,
74-39,19.95,CAD,1,
74-41,16.20,CAD,1,
74-42,17.45,CAD,1,
74-43,17.90,CAD,1,
74-44,15.80,CAD,1,
74-45,16.55,CAD,1,
74-46,17.75,CAD,1,
74-51,16.60,CAD,1,
74-52,17.55,CAD,1,
74-53,18.90,CAD,1,
74-54,20.00,CAD,1,
74-55,21.15,CAD,1,
74-56,13.65,CAD,1,
74-57,14.60,CAD,1,
74-58,14.95,CAD,1,
74-60,7.30,CAD,1,
74-61,13.70,CAD,1,
74-62,14.40,CAD,1,
74-63,15.05,CAD,1,
74-64,15.55,CAD,1,
74-65,16.55,CAD,1,
74-66,17.75,CAD,1,
74-67,18.35,CAD,1,
74-68,19.20,CAD,1,
74-69,19.70,CAD,1,
74-70,6.60,CAD,1,
74-71,6.45,CAD,1,
74-72,6.40,CAD,1,
74-73,5.30,CAD,1,
74-74,5.30,CAD,1,
74-75,5.60,CAD,1,
74-76,6.65,CAD,1,
74-77,8.05,CAD,1,
74-80,17.75,CAD,1,
74-81,19.00,CAD,1,
74-82,19.65,CAD,1,
74-83,21.85,CAD,1,
74-84,23.75,CAD,1,
74-85,21.60,CAD,1,
74-86,9.20,CAD,1,
74-87,10.65,CAD,1,
74-88,11.30,CAD,1,
74-89,8.40,CAD,1,
